beer1,beer2,scaled_r2
 Alpha King Pale Ale, Samuel Adams Black Lager,0.016641879990962616
 Alpha King Pale Ale, Samuel Adams Boston Lager,0.048545478457884324
 Alpha King Pale Ale, Samuel Adams Octoberfest,0.11018095187223914
 Alpha King Pale Ale, Samuel Adams Summer Ale,0.07760129535598895
 Alpha King Pale Ale, Samuel Adams Winter Lager,0.044745670147193495
 Alpha King Pale Ale, Samuel Smith's Imperial Stout,0.21463442466211333
 Alpha King Pale Ale, Samuel Smith's Oatmeal Stout,0.08350959410113318
 Alpha King Pale Ale, Schneider Aventinus,0.0317171011902802
 Alpha King Pale Ale, Shakespeare Oatmeal Stout,0.039515301179607935
 Alpha King Pale Ale, Sierra Nevada Bigfoot Barleywine Style Ale,0.09315845392580661
 Alpha King Pale Ale, Sierra Nevada Celebration Ale,0.040295731964697275
 Alpha King Pale Ale, Sierra Nevada Pale Ale,0.04882041737064462
 Alpha King Pale Ale, Sierra Nevada Torpedo Extra IPA,-0.000966424818298399
 Alpha King Pale Ale," Smuttynose IPA ""Finest Kind""",-0.03335817497862862
 Alpha King Pale Ale, St. Bernardus Abt 12,0.12814932945635965
 Alpha King Pale Ale, Stone IPA (India Pale Ale),0.08935973360540118
 Alpha King Pale Ale, Stone Imperial Russian Stout,0.10522736876563984
 Alpha King Pale Ale, Stone Ruination IPA,0.20798503959383516
 Alpha King Pale Ale, Stone Smoked Porter,-0.11922780006690756
 Alpha King Pale Ale, Stone Sublimely Self-Righteous Ale,0.07916567898997338
 Alpha King Pale Ale, Storm King Stout,0.09580297666997832
 Alpha King Pale Ale, Ten FIDY,0.03987689943280168
 Alpha King Pale Ale, Three Philosophers Belgian Style Blend (Quadrupel),0.07806731782971958
 Alpha King Pale Ale, Trappistes Rochefort 10,0.18342916349763133
 Alpha King Pale Ale, Trappistes Rochefort 8,0.10217943355420689
 Alpha King Pale Ale, Trois Pistoles,0.1432865707959218
 Alpha King Pale Ale, Tröegs Nugget Nectar,0.26968001107648454
 Alpha King Pale Ale, Two Hearted Ale,0.18487882003227288
 Alpha King Pale Ale, Weihenstephaner Hefeweissbier,0.009276764661160196
 Alpha King Pale Ale, Westmalle Trappist Tripel,0.010555515870009772
 Alpha King Pale Ale, World Wide Stout,0.16716127836486783
 Alpha King Pale Ale, Yeti Imperial Stout,0.09192355139464069
 Alpha King Pale Ale, Young's Double Chocolate Stout,0.06511252661576863
 Alpha King Pale Ale, Yuengling Traditional Lager,0.01953950333536953
 Anchor Steam Beer, #9,0.029190367328066215
 Anchor Steam Beer, 120 Minute IPA,-0.0049695930251854635
 Anchor Steam Beer, 60 Minute IPA,0.09127243011948019
 Anchor Steam Beer, 90 Minute IPA,-0.016897100258804677
 Anchor Steam Beer, Alpha King Pale Ale,0.11285449950567351
 Anchor Steam Beer, ApriHop,0.02400840083895403
 Anchor Steam Beer, Arrogant Bastard Ale,0.016950428555933063
 Anchor Steam Beer, Ayinger Celebrator Doppelbock,0.006476137391702153
 Anchor Steam Beer, Bell's Expedition Stout,-0.12816108496541034
 Anchor Steam Beer, Bell's Hopslam Ale,0.009597271666972633
 Anchor Steam Beer, Bell's Oberon Ale,0.0070022470690773815
 Anchor Steam Beer, Blue Moon Belgian White,0.044530786272953336
 Anchor Steam Beer, Bourbon County Brand Stout,-0.023250334029623357
 Anchor Steam Beer, Brooklyn Black Chocolate Stout,-0.06454226031159548
 Anchor Steam Beer, Budweiser,0.09722405580042212
 Anchor Steam Beer, Burton Baton,0.07606024266114214
 Anchor Steam Beer, Chimay Grande Réserve (Blue),-0.010991226568993796
 Anchor Steam Beer, Chimay Première (Red),0.02501033531781823
 Anchor Steam Beer, Chimay Tripel (White),0.0695818761910532
 Anchor Steam Beer, Chocolate Stout,0.04297978375838826
 Anchor Steam Beer, Dale's Pale Ale,-0.023293619205800448
 Anchor Steam Beer, Dead Guy Ale,0.2751919667099275
 Anchor Steam Beer, Delirium Tremens,0.07089050313218596
 Anchor Steam Beer, Double Bastard Ale,-0.030512148744550924
 Anchor Steam Beer, Dreadnaught IPA,0.15381109975828197
 Anchor Steam Beer, Duvel,0.15372221736740807
 Anchor Steam Beer, Fat Tire Amber Ale,0.03441862500462803
 Anchor Steam Beer, Founders Breakfast Stout,0.12615013750304124
 Anchor Steam Beer, Founders KBS (Kentucky Breakfast Stout),0.037413645108813065
 Anchor Steam Beer, Franziskaner Hefe-Weisse,0.1365381266239225
 Anchor Steam Beer, Golden Monkey,-0.08787906077681039
 Anchor Steam Beer, Great Lakes Edmund Fitzgerald Porter,0.05439079528741366
 Anchor Steam Beer, Guinness Draught,-0.020895059966612416
 Anchor Steam Beer, Hennepin (Farmhouse Saison),0.07809170329590305
 Anchor Steam Beer, Hoegaarden Original White Ale,0.12413110161049343
 Anchor Steam Beer, Hop Rod Rye,0.04049610972559905
 Anchor Steam Beer, Hop Stoopid,-0.07474414377924553
 Anchor Steam Beer, Hop Wallop,0.0484232845408271
 Anchor Steam Beer, HopDevil Ale,-0.004114956887979372
 Anchor Steam Beer, IPA,0.05544983748831861
 Anchor Steam Beer, Imperial Stout,0.036042205365487655
 Anchor Steam Beer, India Pale Ale,0.10638794416593648
 Anchor Steam Beer, Indian Brown Ale,0.061192766336146655
 Anchor Steam Beer, La Fin Du Monde,0.10952568746058242
 Anchor Steam Beer, Maharaja,0.01231556833084685
 Anchor Steam Beer, Maudite,0.12625644788518578
 Anchor Steam Beer, Midas Touch Golden Elixir,0.07583218284203827
 Anchor Steam Beer, Newcastle Brown Ale,0.13296130111571386
 Anchor Steam Beer, Oak Aged Yeti Imperial Stout,0.13132590474114228
 Anchor Steam Beer, Oaked Arrogant Bastard Ale,0.0980277916026744
 Anchor Steam Beer, Oatmeal Stout,-0.04447355214041456
 Anchor Steam Beer, Oktoberfest,0.0764941414364626
 Anchor Steam Beer, Old Rasputin Russian Imperial Stout,0.07078868220978828
 Anchor Steam Beer, Ommegang (Abbey Ale),0.06976311930902439
 Anchor Steam Beer, Orval Trappist Ale,0.15309019247470743
 Anchor Steam Beer, Pabst Blue Ribbon (PBR),0.12905018990473144
 Anchor Steam Beer, Pale Ale,0.0767778158649986
 Anchor Steam Beer, Palo Santo Marron,-0.004402841379823012
 Anchor Steam Beer, Pliny The Elder,0.098794175675567
 Anchor Steam Beer, Porter,0.11662762561394367
 Anchor Steam Beer, Prima Pils,0.20792265029211093
 Anchor Steam Beer, Punkin Ale,0.03298662056165536
 Anchor Steam Beer, Péché Mortel (Imperial Stout Au Cafe),0.06321009130906824
 Anchor Steam Beer, Racer 5 India Pale Ale,0.01691453827929271
 Anchor Steam Beer, Raison D'etre,-0.023225340404446584
 Anchor Steam Beer, Samuel Adams Black Lager,0.10544750273995517
 Anchor Steam Beer, Samuel Adams Boston Lager,0.27343850096831507
 Anchor Steam Beer, Samuel Adams Octoberfest,0.17132907094816183
 Anchor Steam Beer, Samuel Adams Summer Ale,0.031827634540924944
 Anchor Steam Beer, Samuel Adams Winter Lager,0.18950552941443524
 Anchor Steam Beer, Samuel Smith's Imperial Stout,0.08527868980268656
 Anchor Steam Beer, Samuel Smith's Oatmeal Stout,0.13539307229419403
 Anchor Steam Beer, Schneider Aventinus,0.06155998943505386
 Anchor Steam Beer, Shakespeare Oatmeal Stout,0.05670908749626694
 Anchor Steam Beer, Sierra Nevada Bigfoot Barleywine Style Ale,-0.006127159764579704
 Anchor Steam Beer, Sierra Nevada Celebration Ale,0.05176537956845518
 Anchor Steam Beer, Sierra Nevada Pale Ale,0.2638499060818471
 Anchor Steam Beer, Sierra Nevada Torpedo Extra IPA,0.015983660908620044
 Anchor Steam Beer," Smuttynose IPA ""Finest Kind""",0.17512628843711228
 Anchor Steam Beer, St. Bernardus Abt 12,0.12214170942266873
 Anchor Steam Beer, Stone IPA (India Pale Ale),0.005929277908525684
 Anchor Steam Beer, Stone Imperial Russian Stout,-0.0031150685487803973
 Anchor Steam Beer, Stone Ruination IPA,0.015680533466703662
 Anchor Steam Beer, Stone Smoked Porter,0.04999140725482056
 Anchor Steam Beer, Stone Sublimely Self-Righteous Ale,0.008961855632247101
 Anchor Steam Beer, Storm King Stout,-0.05633423800282066
 Anchor Steam Beer, Ten FIDY,0.009672209703938318
 Anchor Steam Beer, Three Philosophers Belgian Style Blend (Quadrupel),0.07218220715948881
 Anchor Steam Beer, Trappistes Rochefort 10,-0.0839447213268043
 Anchor Steam Beer, Trappistes Rochefort 8,0.04810567031227944
 Anchor Steam Beer, Trois Pistoles,0.005192354247008447
 Anchor Steam Beer, Tröegs Nugget Nectar,0.1310583579152921
 Anchor Steam Beer, Two Hearted Ale,-0.013787921968817665
 Anchor Steam Beer, Weihenstephaner Hefeweissbier,0.16990608437834628
 Anchor Steam Beer, Westmalle Trappist Tripel,0.10318848624288113
 Anchor Steam Beer, World Wide Stout,-0.14818171391858168
 Anchor Steam Beer, Yeti Imperial Stout,-0.029814261888598332
 Anchor Steam Beer, Young's Double Chocolate Stout,0.06038908363358122
 Anchor Steam Beer, Yuengling Traditional Lager,0.24900856875299787
 ApriHop, #9,0.22318580267566798
 ApriHop, 120 Minute IPA,0.15958943565888375
 ApriHop, 60 Minute IPA,0.18014951928521106
 ApriHop, 90 Minute IPA,0.02690881594817507
 ApriHop, Alpha King Pale Ale,0.023006200217328077
 ApriHop, Anchor Steam Beer,0.024008400838954037
 ApriHop, Arrogant Bastard Ale,0.0751419062382347
 ApriHop, Ayinger Celebrator Doppelbock,0.011324290027632052
 ApriHop, Bell's Expedition Stout,0.10509518114627729
 ApriHop, Bell's Hopslam Ale,0.06467116572197827
 ApriHop, Bell's Oberon Ale,-0.006362945236729642
 ApriHop, Blue Moon Belgian White,0.06482340057211572
 ApriHop, Bourbon County Brand Stout,0.10223907578769793
 ApriHop, Brooklyn Black Chocolate Stout,0.03272546136783653
 ApriHop, Budweiser,-0.0831971148575469
 ApriHop, Burton Baton,0.18504449300588896
 ApriHop, Chimay Grande Réserve (Blue),0.04000105789320589
 ApriHop, Chimay Première (Red),0.05456435707788397
 ApriHop, Chimay Tripel (White),0.031130944836553456
 ApriHop, Chocolate Stout,0.11660496597864554
 ApriHop, Dale's Pale Ale,0.12144953152080001
 ApriHop, Dead Guy Ale,0.16274461980044144
 ApriHop, Delirium Tremens,0.059518791906464204
 ApriHop, Double Bastard Ale,0.022979568119161336
 ApriHop, Dreadnaught IPA,-0.04846903011775611
 ApriHop, Duvel,0.17061371424550106
 ApriHop, Fat Tire Amber Ale,0.05200382473795789
 ApriHop, Founders Breakfast Stout,0.10484103387608716
 ApriHop, Founders KBS (Kentucky Breakfast Stout),0.28699236318879817
 ApriHop, Franziskaner Hefe-Weisse,0.09163213947038093
 ApriHop, Golden Monkey,-0.0016790203362444453
 ApriHop, Great Lakes Edmund Fitzgerald Porter,-0.038430109633439624
 ApriHop, Guinness Draught,0.09137420021017992
 ApriHop, Hennepin (Farmhouse Saison),0.16500874439025168
 ApriHop, Hoegaarden Original White Ale,0.1877360746628201
 ApriHop, Hop Rod Rye,0.05990763280471834
 ApriHop, Hop Stoopid,0.11990520986277083
 ApriHop, Hop Wallop,0.03491397325404709
 ApriHop, HopDevil Ale,0.19956238031730572
 ApriHop, IPA,-0.12920442144715477
 ApriHop, Imperial Stout,0.1678166383508845
 ApriHop, India Pale Ale,0.0322730278636935
 ApriHop, Indian Brown Ale,-0.04759460121969945
 ApriHop, La Fin Du Monde,0.14350489041020575
 ApriHop, Maharaja,0.10518208899768776
 ApriHop, Maudite,0.06580555118544952
 ApriHop, Midas Touch Golden Elixir,0.16795550538930135
 ApriHop, Newcastle Brown Ale,-0.027746060074813006
 ApriHop, Oak Aged Yeti Imperial Stout,0.004795494196041762
 ApriHop, Oaked Arrogant Bastard Ale,0.12732475532672732
 ApriHop, Oatmeal Stout,-0.021309820668728958
 ApriHop, Oktoberfest,0.18396097311191695
 ApriHop, Old Rasputin Russian Imperial Stout,0.04687472834256938
 ApriHop, Ommegang (Abbey Ale),0.10250017768902009
 ApriHop, Orval Trappist Ale,0.011101305024264018
 ApriHop, Pabst Blue Ribbon (PBR),0.11218976314879796
 ApriHop, Pale Ale,0.1411461898452643
 ApriHop, Palo Santo Marron,0.07698451056621332
 ApriHop, Pliny The Elder,0.008277613248038666
 ApriHop, Porter,-0.034329055632121304
 ApriHop, Prima Pils,0.09565462300129753
 ApriHop, Punkin Ale,0.11567206487769234
 ApriHop, Péché Mortel (Imperial Stout Au Cafe),0.010050921562913154
 ApriHop, Racer 5 India Pale Ale,0.12144818950805064
 ApriHop, Raison D'etre,0.10032105342086596
 ApriHop, Samuel Adams Black Lager,0.035681921139764795
 ApriHop, Samuel Adams Boston Lager,0.04100924250912322
 ApriHop, Samuel Adams Octoberfest,0.10242887042913182
 ApriHop, Samuel Adams Summer Ale,-0.037676225701291685
 ApriHop, Samuel Adams Winter Lager,0.1618075377029833
 ApriHop, Samuel Smith's Imperial Stout,0.10323458416613798
 ApriHop, Samuel Smith's Oatmeal Stout,0.06320192150652171
 ApriHop, Schneider Aventinus,0.0387686660602593
 ApriHop, Shakespeare Oatmeal Stout,0.10354629444442343
 ApriHop, Sierra Nevada Bigfoot Barleywine Style Ale,0.14074049881182055
 ApriHop, Sierra Nevada Celebration Ale,0.2085235058963111
 ApriHop, Sierra Nevada Pale Ale,0.10747615963079206
 ApriHop, Sierra Nevada Torpedo Extra IPA,0.11335059290936012
 ApriHop," Smuttynose IPA ""Finest Kind""",0.17227395020061823
 ApriHop, St. Bernardus Abt 12,0.16283441588607944
 ApriHop, Stone IPA (India Pale Ale),0.07467622153505357
 ApriHop, Stone Imperial Russian Stout,0.11340827729837266
 ApriHop, Stone Ruination IPA,0.15766194289684113
 ApriHop, Stone Smoked Porter,-0.022303793277664043
 ApriHop, Stone Sublimely Self-Righteous Ale,0.08804030788139926
 ApriHop, Storm King Stout,0.08183031859513096
 ApriHop, Ten FIDY,0.08482787839355814
 ApriHop, Three Philosophers Belgian Style Blend (Quadrupel),0.19690641821846636
 ApriHop, Trappistes Rochefort 10,0.1895020489228386
 ApriHop, Trappistes Rochefort 8,0.10235344187918285
 ApriHop, Trois Pistoles,0.2799290590209602
 ApriHop, Tröegs Nugget Nectar,-0.024528003739002213
 ApriHop, Two Hearted Ale,0.030853450942237282
 ApriHop, Weihenstephaner Hefeweissbier,0.12098563653014699
 ApriHop, Westmalle Trappist Tripel,-0.008456444520495487
 ApriHop, World Wide Stout,0.16289077347006584
 ApriHop, Yeti Imperial Stout,0.16137413690946276
 ApriHop, Young's Double Chocolate Stout,0.19952755306352404
 ApriHop, Yuengling Traditional Lager,0.009108360465471433
 Arrogant Bastard Ale, #9,0.09199368264304325
 Arrogant Bastard Ale, 120 Minute IPA,0.07186852209003852
 Arrogant Bastard Ale, 60 Minute IPA,0.1781034476076561
 Arrogant Bastard Ale, 90 Minute IPA,0.17223129350314872
 Arrogant Bastard Ale, Alpha King Pale Ale,0.06838281714738421
 Arrogant Bastard Ale, Anchor Steam Beer,0.01695042855593314
 Arrogant Bastard Ale, ApriHop,0.0751419062382342
 Arrogant Bastard Ale, Ayinger Celebrator Doppelbock,0.1149348328050064
 Arrogant Bastard Ale, Bell's Expedition Stout,0.2401369670230388
 Arrogant Bastard Ale, Bell's Hopslam Ale,0.14548425486257408
 Arrogant Bastard Ale, Bell's Oberon Ale,0.16215267000994263
 Arrogant Bastard Ale, Blue Moon Belgian White,-0.008217283526091817
 Arrogant Bastard Ale, Bourbon County Brand Stout,0.1092045488918261
 Arrogant Bastard Ale, Brooklyn Black Chocolate Stout,0.17652254036744217
 Arrogant Bastard Ale, Budweiser,-0.12352422743149688
 Arrogant Bastard Ale, Burton Baton,0.12829710013046886
 Arrogant Bastard Ale, Chimay Grande Réserve (Blue),0.102293984034564
 Arrogant Bastard Ale, Chimay Première (Red),0.13249796733479283
 Arrogant Bastard Ale, Chimay Tripel (White),0.04172349368682233
 Arrogant Bastard Ale, Chocolate Stout,0.15943585530411886
 Arrogant Bastard Ale, Dale's Pale Ale,0.27332058872437975
 Arrogant Bastard Ale, Dead Guy Ale,0.26238063447007287
 Arrogant Bastard Ale, Delirium Tremens,0.18111696529460006
 Arrogant Bastard Ale, Double Bastard Ale,0.2861001795561806
 Arrogant Bastard Ale, Dreadnaught IPA,0.28629950996231934
 Arrogant Bastard Ale, Duvel,0.10508565721423117
 Arrogant Bastard Ale, Fat Tire Amber Ale,0.07660243286415583
 Arrogant Bastard Ale, Founders Breakfast Stout,0.19000956442048192
 Arrogant Bastard Ale, Founders KBS (Kentucky Breakfast Stout),0.08066185002359988
 Arrogant Bastard Ale, Franziskaner Hefe-Weisse,0.13456257118820672
 Arrogant Bastard Ale, Golden Monkey,0.2242697269815316
 Arrogant Bastard Ale, Great Lakes Edmund Fitzgerald Porter,0.13770578840320616
 Arrogant Bastard Ale, Guinness Draught,0.15488274876742908
 Arrogant Bastard Ale, Hennepin (Farmhouse Saison),0.09867431633095922
 Arrogant Bastard Ale, Hoegaarden Original White Ale,0.1754806077329477
 Arrogant Bastard Ale, Hop Rod Rye,0.14764346541921688
 Arrogant Bastard Ale, Hop Stoopid,0.10674816189894551
 Arrogant Bastard Ale, Hop Wallop,0.16266067403176898
 Arrogant Bastard Ale, HopDevil Ale,0.15780096416480924
 Arrogant Bastard Ale, IPA,-0.07343968871334142
 Arrogant Bastard Ale, Imperial Stout,0.16754316547406048
 Arrogant Bastard Ale, India Pale Ale,0.05147893838661405
 Arrogant Bastard Ale, Indian Brown Ale,0.16717948291375637
 Arrogant Bastard Ale, La Fin Du Monde,0.08730153072400387
 Arrogant Bastard Ale, Maharaja,0.1704681759194569
 Arrogant Bastard Ale, Maudite,0.20178562504473904
 Arrogant Bastard Ale, Midas Touch Golden Elixir,0.0267736758903347
 Arrogant Bastard Ale, Newcastle Brown Ale,-0.07143886855212339
 Arrogant Bastard Ale, Oak Aged Yeti Imperial Stout,0.16845293348046153
 Arrogant Bastard Ale, Oaked Arrogant Bastard Ale,0.29654776795692595
 Arrogant Bastard Ale, Oatmeal Stout,0.06357872638294898
 Arrogant Bastard Ale, Oktoberfest,0.12608529433501292
 Arrogant Bastard Ale, Old Rasputin Russian Imperial Stout,0.13597616229790674
 Arrogant Bastard Ale, Ommegang (Abbey Ale),0.06833044818390631
 Arrogant Bastard Ale, Orval Trappist Ale,-0.10562373653434587
 Arrogant Bastard Ale, Pabst Blue Ribbon (PBR),0.1574291531318423
 Arrogant Bastard Ale, Pale Ale,0.012484969017521674
 Arrogant Bastard Ale, Palo Santo Marron,0.14416948243143882
 Arrogant Bastard Ale, Pliny The Elder,0.18328458657357666
 Arrogant Bastard Ale, Porter,0.015051356855977605
 Arrogant Bastard Ale, Prima Pils,0.19857979421541339
 Arrogant Bastard Ale, Punkin Ale,0.2609321267259985
 Arrogant Bastard Ale, Péché Mortel (Imperial Stout Au Cafe),0.14184397843884314
 Arrogant Bastard Ale, Racer 5 India Pale Ale,0.13383322885564317
 Arrogant Bastard Ale, Raison D'etre,0.1813085757328023
 Arrogant Bastard Ale, Samuel Adams Black Lager,0.07925531714225488
 Arrogant Bastard Ale, Samuel Adams Boston Lager,0.13190622078781816
 Arrogant Bastard Ale, Samuel Adams Octoberfest,0.0183132600592018
 Arrogant Bastard Ale, Samuel Adams Summer Ale,0.05958638345039582
 Arrogant Bastard Ale, Samuel Adams Winter Lager,0.10714733478951083
 Arrogant Bastard Ale, Samuel Smith's Imperial Stout,0.24174746004496875
 Arrogant Bastard Ale, Samuel Smith's Oatmeal Stout,0.019983079989737355
 Arrogant Bastard Ale, Schneider Aventinus,0.11165948456863263
 Arrogant Bastard Ale, Shakespeare Oatmeal Stout,0.19474792906426794
 Arrogant Bastard Ale, Sierra Nevada Bigfoot Barleywine Style Ale,0.2453539750746132
 Arrogant Bastard Ale, Sierra Nevada Celebration Ale,0.2869513270914156
 Arrogant Bastard Ale, Sierra Nevada Pale Ale,0.16745546930360491
 Arrogant Bastard Ale, Sierra Nevada Torpedo Extra IPA,0.18447444151073272
 Arrogant Bastard Ale," Smuttynose IPA ""Finest Kind""",0.21945034311033879
 Arrogant Bastard Ale, St. Bernardus Abt 12,0.2375140735261244
 Arrogant Bastard Ale, Stone IPA (India Pale Ale),0.28369769369957426
 Arrogant Bastard Ale, Stone Imperial Russian Stout,0.2884618227324723
 Arrogant Bastard Ale, Stone Ruination IPA,0.26639694619620535
 Arrogant Bastard Ale, Stone Smoked Porter,0.13648989917441914
 Arrogant Bastard Ale, Stone Sublimely Self-Righteous Ale,0.2126930243965754
 Arrogant Bastard Ale, Storm King Stout,0.22146485318516387
 Arrogant Bastard Ale, Ten FIDY,0.16437353729392107
 Arrogant Bastard Ale, Three Philosophers Belgian Style Blend (Quadrupel),0.1988809557310686
 Arrogant Bastard Ale, Trappistes Rochefort 10,0.1812949535547416
 Arrogant Bastard Ale, Trappistes Rochefort 8,0.14124422847170612
 Arrogant Bastard Ale, Trois Pistoles,0.2539618882647084
 Arrogant Bastard Ale, Tröegs Nugget Nectar,0.0942436935130292
